rating,date,review,platform,cleaned_review,sentiment
1,28 December 2024,"Pathetic customer support. You guys charge for the item but
                  don't deliver the expected weight mentioned on the app. You
                  representative made me feel like I am a fool and dumb
                  customer. He expected me to have a weighing scale to measure
                  the weight of the item. The tags of your item doesn't have the
                  weight mentioned. I think you vendors are not delivering the
                  expected weight to the customer but charging the full amount.",zepto,pathetic customer support guy charge item dont deliver expected weight mentioned app representative made feel like fool dumb customer expected weighing scale measure weight item tag item doesnt weight mentioned think vendor delivering expected weight customer charging full amount,negative
1,9 December 2024,"Worst platform for shopping. They first give you option of
                  free cash upto 125 rupees but after two days the amount is
                  available in wallet but you can't use it. Then they tell you
                  to purchase something then only they again give you that
                  offer.... But they won't. They just fool you don't use the app",zepto,worst platform shopping first give option free cash upto rupee two day amount available wallet cant use tell purchase something give offer wont fool dont use app,negative
1,7 December 2024,"Delivered large banana instead of baby banana And despite
                  sharing images with support, no refund or replacement has been
                  provided. It is the second time this issue has occurred and
                  they have not corrected the problem. Will not be using this
                  app anymore.",zepto,delivered large banana instead baby banana despite sharing image support refund replacement provided second time issue occurred corrected problem using app anymore,negative
4,5 December 2024,"Good app. Gives competitive price in comparision to swiggy and
                  blinkit . There is one major flaw for which I have deducted
                  one star. There is no filter after the search option. I think
                  the person who might have developed is not getting paid enough
                  as this simple feature is not added. Please add it.",zepto,good app give competitive price comparision swiggy blinkit one major flaw deducted one star filter search option think person might developed getting paid enough simple feature added please add,positive
5,9 December 2024,"It is an amazing and outstanding app. Zepto is far much better
                  from blink it and big basket. They deliver top quality
                  products. Each and every type of product is available on
                  Zepto. You name it and it is available. Delivery guys are also
                  very kind and humble. They are always on time and they are
                  never late. I totally love Zepto products and services. Must
                  try",zepto,amazing outstanding app zepto far much better blink big basket deliver top quality product every type product available zepto name available delivery guy also kind humble always time never late totally love zepto product service must try,positive
1,9 December 2024,"App was good till last update. Issue came where COD order was
                  placed in one touch without confirmation . Few items were not
                  needed by us. I like to keep adding items throughout the week
                  and palace order later on weekends . We will move to a
                  different app like blinkit .Siwggy instamart and bb now etc as
                  in my family senior citizens are also using this app COD is an
                  issue for us so . Not having at least 30 seconds of wait time
                  post COD order is an issue. Emailed support no solution
                  provided .",zepto,app good till last update issue came cod order placed one touch without confirmation item needed u like keep adding item throughout week palace order later weekend move different app like blinkit siwggy instamart bb etc family senior citizen also using app cod issue u least second wait time post cod order issue emailed support solution provided,negative
1,9 December 2024,"I hv Rs.125 in my wallet but it is showing unserviceable,
                  money will expire in 1-2 days yet nothing's changing.They got
                  to know that they r in a loss that's why they r showing this
                  unserviceable mark.But if u r putting money than make sure to
                  let us use it. This is really irritating. Kindly solve this
                  matter as fast as possible.",zepto,hv r wallet showing unserviceable money expire day yet nothing changingthey got know r loss thats r showing unserviceable markbut u r putting money make sure let u use really irritating kindly solve matter fast possible,negative
1,8 December 2024,"Worst Fraud app ever, I paid for my order but order got
                  cancelled without receiving any call from delivery guy also my
                  money also not received yet. Eventhough it's showing cash
                  available in zepto wallet but unable to use it. I have pass
                  but free delivery is for only order above 100 which is same
                  for people without pass waste app better use other app which
                  has free delivery above 100 without pass and less handling
                  charges such as swiggy.",zepto,worst fraud app ever paid order order got cancelled without receiving call delivery guy also money also received yet eventhough showing cash available zepto wallet unable use pas free delivery order people without pas waste app better use app free delivery without pas less handling charge swiggy,negative
1,10 December 2024,"Ending my journey with zepto after they the changes like free
                  delivery above 99. Now it's above 199. I understand that the
                  Team wants to have more benifits with its users but I think
                  many people like me are gonna uninstall this app after
                  changes. Glad that I found this app and i really enjoyed the
                  experience but sadly not using the app anymore. I predict that
                  The team developers team would obviously respond to my message
                  like they care about my concerns but in reality they really
                  don't.Bye zepto",zepto,ending journey zepto change like free delivery understand team want benifits user think many people like gon na uninstall app change glad found app really enjoyed experience sadly using app anymore predict team developer team would obviously respond message like care concern reality really dontbye zepto,negative
1,5 December 2024,"Highly disappointed with the service! It has repeatedly sent
                  me the same tampered product and after connecting with the
                  customer support they claim that the product was packed
                  properly and was not tampered!....I had to return the order
                  twice!",zepto,highly disappointed service repeatedly sent tampered product connecting customer support claim product packed properly tamperedi return order twice,negative
1,13 December 2024,"Garbage app, floods with notifications but then is always
                  unservicible due to traffic congestion. Swiggy & Blinkit
                  still deliver in 8-9 mins during Zeptos traffic congestion.
                  Just stop spamming users if you can't deliver. Deleting this
                  garbage forever.",zepto,garbage app flood notification always unservicible due traffic congestion swiggy blinkit still deliver min zeptos traffic congestion stop spamming user cant deliver deleting garbage forever,negative
1,15 December 2024,"zepto promises to deliver orders within 10 minutes but none of
                  my orders have come before 20 minutes, in fact they have been
                  delayed even more. And there is no response to any complaint
                  by emailing customer support. And if you get a different
                  product or a different variety on ordering, you do not get a
                  refund. Customer support is very bad, you can talk to customer
                  support only on chat, not on call and none of your problems
                  will be solved by talking to customer care. Zepto's service is
                  very bad!",zepto,zepto promise deliver order within minute none order come minute fact delayed even response complaint emailing customer support get different product different variety ordering get refund customer support bad talk customer support chat call none problem solved talking customer care zeptos service bad,negative
1,24 December 2024,"I don't even want to give 1 star ... terrible
                  experience...always shows 6 7 mins delivery during checkout
                  but takes more than half and hour ...if u can't deliver at
                  time at least don't show fake timing to attract
                  customers...there are plenty other apps who deliver late but
                  atleast they don't shaw fake timing...always recieved melted
                  icecreams ..very terrible app",zepto,dont even want give star terrible experiencealways show min delivery checkout take half hour u cant deliver time least dont show fake timing attract customersthere plenty apps deliver late atleast dont shaw fake timingalways recieved melted icecream terrible app,negative
1,4 December 2024,"I ordered something, product seen as a delivered but I haven't
                  received my product. When I tried to contact the customer care
                  all lines are busy and then I try to text the issue, no
                  responses made from their side, very bad experience I have
                  faced. Seriously not trust worthy",zepto,ordered something product seen delivered havent received product tried contact customer care line busy try text issue response made side bad experience faced seriously trust worthy,negative
1,29 December 2024,"Really bad experience while using the app. I have zepto cash
                  in my wallet from last 15 days but still I am not able to use
                  it. It's always showing unavailable. I have mailed the zepto
                  support team regarding the issue but still haven't got any
                  response from them.",zepto,really bad experience using app zepto cash wallet last day still able use always showing unavailable mailed zepto support team regarding issue still havent got response,negative
1,13 December 2024,"Horrible app, zepto premium is a scam as they charge surge fee
                  of 20 rupees and surgefee is even applicable if u have premium
                  and on top of that everytime i try to order there is surge
                  fee!!! Don't trust it and they dont even deliver on time
                  mentioned but will say 'on time'.",zepto,horrible app zepto premium scam charge surge fee rupee surgefee even applicable u premium top everytime try order surge fee dont trust dont even deliver time mentioned say time,negative
1,28 December 2024,"Subject: Issue with Zepto Cash Availability Dear Zepto Team, I
                  am facing an issue where Zepto Cash is showing as unavailable
                  in my location, even though my area falls within the list of
                  supported locations. Despite meeting the eligibility criteria,
                  I am still encountering this error. Kindly look into this
                  issue and provide a resolution at the earliest. I rely on
                  Zepto for its convenience and would appreciate your prompt
                  assistance in enabling Zepto Cash for my account. Thank you
                  Best regard",zepto,subject issue zepto cash availability dear zepto team facing issue zepto cash showing unavailable location even though area fall within list supported location despite meeting eligibility criterion still encountering error kindly look issue provide resolution earliest rely zepto convenience would appreciate prompt assistance enabling zepto cash account thank best regard,negative
1,9 December 2024,"Placed order at 10.10pm. still waiting for delivery at
                  12.20am. The app logged me off. Didn't allow me to login.
                  There is no customer support available at this time. Be it a
                  number or chat. However it's mentioned that customer support
                  is there from 6 am to 3 am. Disappointed customer. 10 min
                  delivery am yet to see. Don't give me a standard answer. I
                  have already sent an email to support.",zepto,placed order pm still waiting delivery app logged didnt allow login customer support available time number chat however mentioned customer support disappointed customer min delivery yet see dont give standard answer already sent email support,negative
1,6 December 2024,"Really worst service when compared to other applications...
                  They are not delivered to correct location and they want to
                  exact location when I paste my location the exact location not
                  capturing on your application then why you servicing and they
                  are not adjusting to deliver near by place so totally worst
                  behaviour and service",zepto,really worst service compared application delivered correct location want exact location paste location exact location capturing application servicing adjusting deliver near place totally worst behaviour service,negative
1,26 December 2024,"Zepto is useful for bulk purchase, no use for people looking
                  for last minute purchase. However their zepto cash is not
                  useful. Delivery charge and other fees is high compered to any
                  other 10 minutes delivery app.",zepto,zepto useful bulk purchase use people looking last minute purchase however zepto cash useful delivery charge fee high compered minute delivery app,negative
1,13 December 2024,"Consistent poor delivery experience. Despite being zepto pass
                  member, the delivery is delayed. Also items are Missing in the
                  final order & you have to follow up with customer support
                  to get refund OR re-deliver the item.",zepto,consistent poor delivery experience despite zepto pas member delivery delayed also item missing final order follow customer support get refund redeliver item,negative
1,25 December 2024,"One of my orders was delivered wrongly. It was not changed
                  after I complained. Again the customer service says that the
                  correct item has been sent. I recommend to all don't use it",zepto,one order delivered wrongly changed complained customer service say correct item sent recommend dont use,negative
1,17 December 2024,"Very Disappointed with the Quality of Products. I ordered
                  coffee powder and milk from Zepto, and I must say, I am
                  extremely disappointed. The coffee powder tasted stale and
                  lacked the rich flavor I was expecting. It was as if it had
                  been sitting on the shelf for way too long. As for the milk,
                  it had a strange odor and was not fresh at all. I ended up
                  discarding both items, which is a huge waste. this experience
                  has left me questioning whether I'll order from Zepto again.
                  Very poor quality 😞",zepto,disappointed quality product ordered coffee powder milk zepto must say extremely disappointed coffee powder tasted stale lacked rich flavor expecting sitting shelf way long milk strange odor fresh ended discarding item huge waste experience left questioning whether ill order zepto poor quality,negative
5,8 December 2024,"It offers significant convenience and personalization. Users
                  can easily browse items, receive tailored recommendations
                  based on them. Allows for quick reordering and payment options
                  and also save time by eliminating the need to navigate to
                  crowded places. Delivery service is so nice",zepto,offer significant convenience personalization user easily browse item receive tailored recommendation based allows quick reordering payment option also save time eliminating need navigate crowded place delivery service nice,positive
1,12 December 2024,"One of the waste app use in my life ever. Don't Install waste
                  of time. Amazon and Flipkart are batter than this . In this
                  app almost all products are showing out of stock since 4 days.
                  And he is expecting grow. Totally waste of time. I am suppose
                  to not give rating but minimum limit is 1 and its forcefully
                  given by Google play Store.",zepto,one waste app use life ever dont install waste time amazon flipkart batter app almost product showing stock since day expecting grow totally waste time suppose give rating minimum limit forcefully given google play store,negative
1,23 December 2024,"Very very very very disappointed with this app. I have 150
                  wallet cash but on the payment mode it shows that it is
                  unavailable. Such a horrible experience. They won't allow me
                  to use the zepto cash.",zepto,disappointed app wallet cash payment mode show unavailable horrible experience wont allow use zepto cash,negative
1,27 October 2024,"""Absolutely horrendous experience with Zepto! Signed up for
                  their premium membership hoping for timely deliveries, but
                  it's been nothing but a nightmare. Orders consistently arrive
                  late, if they even arrive at all. Customer service is
                  non-existent, and the app is as buggy as it gets. Save
                  yourself the frustration and steer clear of this dumpster fire
                  of an app. Zero stars if I could!""",zepto,absolutely horrendous experience zepto signed premium membership hoping timely delivery nothing nightmare order consistently arrive late even arrive customer service nonexistent app buggy get save frustration steer clear dumpster fire app zero star could,negative
1,22 December 2024,"Very Worst app, doing fraud with customer. The delivery boy
                  will not let the product deliver on right address and no
                  refund is sent by company very bad experience. His customer
                  care service is worst no response is given by costomer care.
                  Even no refund is to be provided by company. Worst app I think
                  not useful. I am going to uninstall and suggest you all to do
                  uninstall this fake app.",zepto,worst app fraud customer delivery boy let product deliver right address refund sent company bad experience customer care service worst response given costomer care even refund provided company worst app think useful going uninstall suggest uninstall fake app,negative
1,10 December 2024,"Zepto cash never works Even after contacting customer support
                  the support said to order some goods and then it will work but
                  it never works the zepto cash always comes and goes I am
                  unable to use it. Every time it says unavailable and the goods
                  also never stayes and always goes out of stock",zepto,zepto cash never work even contacting customer support support said order good work never work zepto cash always come go unable use every time say unavailable good also never stayes always go stock,negative
1,13 December 2024,"Can't use wallet cash always shows technical error And this is
                  what they advised Zepto Customer care - Upon checking, we
                  kindly request that you place two orders. Once these orders
                  are marked as delivered, you will be able to use the Zepto
                  Wallet associated with this number.",zepto,cant use wallet cash always show technical error advised zepto customer care upon checking kindly request place two order order marked delivered able use zepto wallet associated number,negative
4,4 December 2024,"I have been a regular user of Zepto and honestly like the app
                  and the usability ( seamless... easy to use ) . However while
                  I end up Purchasing adhoc almost everyday 2-3 times .Now while
                  wanted to see tye monthwise spend summary or any such
                  analytics view for user to get a get a Spend analysis
                  view..tats missing in Zepto. Request you to add that dashboard
                  if possible, would be nice!! Thanks !!",zepto,regular user zepto honestly like app usability seamless easy use however end purchasing adhoc almost everyday time wanted see tye monthwise spend summary analytics view user get get spend analysis viewtats missing zepto request add dashboard possible would nice thanks,positive
1,25 December 2024,"Worst application, Deducted my money on same order twice and
                  not even order placed. When I am trying to connect
                  representative they are not even receiving your call. There is
                  no any customer care system on their application and not even
                  the calling system is working.",zepto,worst application deducted money order twice even order placed trying connect representative even receiving call customer care system application even calling system working,negative
1,20 December 2024,"Don't use zepto wallet for shopping or zepto cash balance if
                  add money in zepto wallet you will not be able use it for any
                  of you product purchase , they scammed me and I lost my 750
                  rupees which I added in the wallet, they keep conditions in
                  front of you if you want to use that money you should first
                  use different payment method for shopping that means you have
                  to pay money for your purchase from other platform like phone
                  pe or Paytm etc. after that you can use your wallet money to
                  pay",zepto,dont use zepto wallet shopping zepto cash balance add money zepto wallet able use product purchase scammed lost rupee added wallet keep condition front want use money first use different payment method shopping mean pay money purchase platform like phone pe paytm etc use wallet money pay,negative
1,25 December 2024,"Customer support is very bad experience. They didnt help me
                  out. I have done mail but didnt get response and they reply to
                  me on playstore but didn't reply me on mail. I have mailed
                  10-12 times but they didnt revert back to me . Very
                  irresponsive and irregular customer support.",zepto,customer support bad experience didnt help done mail didnt get response reply playstore didnt reply mail mailed time didnt revert back irresponsive irregular customer support,negative
4,23 December 2024,"I complaint about the zepto wallet not working and they fixed
                  that. Good to know customer feedback is taken well. The
                  delivery is good and lots of options available. But just had 1
                  problem , I just wished that they didn't introduce 24x7 option
                  ,just felt bad for the workers.",zepto,complaint zepto wallet working fixed good know customer feedback taken well delivery good lot option available problem wished didnt introduce x option felt bad worker,positive
1,20 December 2024,"whenever I try to order something delivery will be
                  unavailable, zepto cash only shows it is available when
                  delivery is unavailable. the App can be glitchy as well all in
                  all a very bad experience.",zepto,whenever try order something delivery unavailable zepto cash show available delivery unavailable app glitchy well bad experience,negative
1,23 November 2024,"Extremely disappointed on the fact that my COD is blocked and
                  no support system works. Zepto support is too poor and they
                  can't resolve a simple issue. I have been trying to contact
                  them since two weeks. My COD is blocked + I can't use wallet
                  cash as there is no option to use it. I want to utilise wallet
                  fund. Please fix this issue asap or I will need to switch
                  services. I promise to give 5star once my issue get resolved.
                  Thank you.",zepto,extremely disappointed fact cod blocked support system work zepto support poor cant resolve simple issue trying contact since two week cod blocked cant use wallet cash option use want utilise wallet fund please fix issue asap need switch service promise give star issue get resolved thank,negative
2,7 December 2024,"Its been great using this app. But Free delivery on cart
                  Rs.199 can be auto applied instead of customer everytime
                  selecting option. It is like if customer misses then zepto
                  charges, that's bad. Also platform fee of rs 9.99 rised to
                  rs.16.99 per order is pretty high. For zepto pass every month
                  the pass renewal value keeps increasing. and I see it's gonna
                  keep increasing as they keep showing higher slashed rates for
                  the pass. Initially pass was rs.19 and then rs.29 and now it's
                  rs.79 per month",zepto,great using app free delivery cart r auto applied instead customer everytime selecting option like customer miss zepto charge thats bad also platform fee r rised r per order pretty high zepto pas every month pas renewal value keep increasing see gon na keep increasing keep showing higher slashed rate pas initially pas r r r per month,negative
1,29 December 2024,"I have face issue with my last two orders I have placed order
                  after ordering it's shows 15mins to deliver but after 1 and
                  1.30 hours I got cancelled my order without any reson not
                  delivered on time and cancelled without any reason not
                  recommended to anyone for this application they advertise 10
                  mins delivery but even not delivering in half hours worst
                  service do not use this application use *Blinkit* instead of
                  zepto.",zepto,face issue last two order placed order ordering show min deliver hour got cancelled order without reson delivered time cancelled without reason recommended anyone application advertise min delivery even delivering half hour worst service use application use blinkit instead zepto,negative
1,21 December 2024,"Not recommended, they are fraud. They give you cash rewards
                  with 2025 expiry and if you go for to claim it then app
                  doesn't allowed also they manipulate expiry date and reduce it
                  down immediately and the same day cash expired. This is scam I
                  complaint over email but they ignored me. Uninstalling app and
                  do not use it until they solved my concern.",zepto,recommended fraud give cash reward expiry go claim app doesnt allowed also manipulate expiry date reduce immediately day cash expired scam complaint email ignored uninstalling app use solved concern,negative
1,31 December 2024,"Very bad experience, I am unable to use wallet and support is
                  very bad. They are giving solution just order more and more it
                  will fixed automatically. What a dumb answer this is 😭.
                  Atleast hire some good customer support team and stop making
                  fun of customer time and patience.",zepto,bad experience unable use wallet support bad giving solution order fixed automatically dumb answer atleast hire good customer support team stop making fun customer time patience,negative
1,17 December 2024,"I have got 125 cash, than changed to 100 cash, but can't use
                  anything. It's waste because same like me lots of people have
                  complaining for this thing but there is no solution. Mail also
                  they don't provide any help properly nor they give contact no.
                  If you don't want to make us use your zepto free cash than why
                  u are giving it.",zepto,got cash changed cash cant use anything waste like lot people complaining thing solution mail also dont provide help properly give contact dont want make u use zepto free cash u giving,negative
1,17 December 2024,"FAKE and Always sending NONSENCE MESSAGES. Worst APP. FAKE
                  DISCOUNTS. Very HIGH PRICES. If u r not giving discounts then
                  why u r sending FAKE MSGS of Rs. 125 discount. Worst platform,
                  Sending msg of 125 off and when i open app then i get nothing.
                  Worst decision to order from this. I ordered then when the
                  time came for delivery the order got canceled automatically.
                  Worst service. Hire uneducated delivery person can't use
                  google map. Worst thing is can't call the delivery person.",zepto,fake always sending nonsence message worst app fake discount high price u r giving discount u r sending fake msg r discount worst platform sending msg open app get nothing worst decision order ordered time came delivery order got canceled automatically worst service hire uneducated delivery person cant use google map worst thing cant call delivery person,negative
1,5 December 2024,"Unfortunately, it has degraded. There are all kinds of fee and
                  charges added now. Highly disappointed. There's nothing such
                  as free delivery in this app now, its all gone. They provide
                  free delivery but add all kinds of charges and the order
                  becomes 40rs-50rs more in total amount.",zepto,unfortunately degraded kind fee charge added highly disappointed there nothing free delivery app gone provide free delivery add kind charge order becomes rsrs total amount,negative
5,16 December 2024,"All the goods are well packed, good quality and within less
                  time we receive it. Only thing is, there should even be COD in
                  the payment option as everyone doesn't cannot do digital
                  payment. Rest everything is nice 👍😊",zepto,good well packed good quality within less time receive thing even cod payment option everyone doesnt digital payment rest everything nice,positive
1,13 December 2024,"First it gives you cashback with long validity, As soon as you
                  order it, It goes through cash on delivery, Which shows no way
                  to cancel and at the same time the cashback is gone too. Don't
                  get fooled by the response on review, no one respond if you
                  send email to them",zepto,first give cashback long validity soon order go cash delivery show way cancel time cashback gone dont get fooled response review one respond send email,negative
1,11 November 2024,"I received ₹75 as a bonus to use on the Zepto app, but when I
                  added additional funds to my wallet, I wasn't able to use that
                  balance while placing an order. It’s extremely frustrating
                  that the money in my wallet couldn't be applied, and even more
                  disappointing is the lack of proper customer support. After
                  reaching out, I got no clear response or resolution. This
                  feels like a case of petty theft, as they’re taking your money
                  but not letting you use it. Absolutely poor service.
                  Fraudsters.",zepto,received bonus use zepto app added additional fund wallet wasnt able use balance placing order extremely frustrating money wallet couldnt applied even disappointing lack proper customer support reaching got clear response resolution feel like case petty theft theyre taking money letting use absolutely poor service fraudsters,negative
1,22 December 2024,"I ordered a four cheese from the zepto cafe today and it was
                  in the worst possible condition. It was the worst pizza I've
                  ever seen. The base was so so hard the it was smelling
                  horrible. When I tried to reach to the customer care there was
                  no response on the call and in chat they said that they
                  couldn't help as they dispatched the right product from their
                  hub. Like seriously, do they mean it got rotten on the way. It
                  was my first time ordering something from their cafe and the
                  last too.",zepto,ordered four cheese zepto cafe today worst possible condition worst pizza ive ever seen base hard smelling horrible tried reach customer care response call chat said couldnt help dispatched right product hub like seriously mean got rotten way first time ordering something cafe last,negative
5,29 December 2024,"zepto is the ultimate platform for a consumer who not only
                  gets his or her daily needs but with fabulous schemes looks
                  for more. This is very important and consumers who are not
                  only cost concious but timely delivery of its products will do
                  good for consumers. keep up the good job ZEPTO.
                  Congratulations for the effective and marvelous job done.
                  Thanks",zepto,zepto ultimate platform consumer get daily need fabulous scheme look important consumer cost concious timely delivery product good consumer keep good job zepto congratulation effective marvelous job done thanks,positive
1,14 December 2024,"Horrible experience. After payment my order showed cancelled.
                  Money debited. No refund even after 7 days. In their customer
                  support chat, they've stopped responding to me. They aren't
                  picking up my call even. 😡😡😡",zepto,horrible experience payment order showed cancelled money debited refund even day customer support chat theyve stopped responding arent picking call even,negative
1,25 December 2024,"Payment taken, no delivery 1. No customer care number to call
                  2. Amount deducted from account, but no delivery. 3. Nothing
                  in order history list for the payment taken. 25 dec : I have
                  already sent email on 24 dec itself. No one bothered to
                  respond. Nor the refund or delivery is done.",zepto,payment taken delivery customer care number call amount deducted account delivery nothing order history list payment taken dec already sent email dec one bothered respond refund delivery done,negative
1,5 December 2024,"Bad experience Such a bad app every order get cancelled
                  without informing me the item will show on your device you can
                  add that item to your cart but later when you place your order
                  suddenly that item get out of stock such a bad app and no cod
                  available and we have to wait a lot for refund. What will a
                  normal man can do with this type of problems You have just to
                  wait for your refund and then you can order again",zepto,bad experience bad app every order get cancelled without informing item show device add item cart later place order suddenly item get stock bad app cod available wait lot refund normal man type problem wait refund order,negative
1,25 November 2024,"Without confirmation screen directly go to pay on cash
                  delivery,it was showing in my screen for online payment and
                  due to this without informing they have applied the surge fee
                  also, while checked and ordered no surge is showing in the
                  bill but after pay via upi to delivery person it was showing
                  there the sure amount. Even they don't have any option to
                  cancel the order,no customer care number. Delivery person also
                  told sometime it happened due to glitch in the qpp. so ideally
                  Zeptoshuldrefund",zepto,without confirmation screen directly go pay cash deliveryit showing screen online payment due without informing applied surge fee also checked ordered surge showing bill pay via upi delivery person showing sure amount even dont option cancel orderno customer care number delivery person also told sometime happened due glitch qpp ideally zeptoshuldrefund,negative
1,21 November 2024,"worst experience ever didn't even ask me for payment method
                  directly assumed that I'll be paying via qr at the time of
                  delivery. Delivery was expected in 20 mins but waited for 45
                  mins to pack and arrive.Also wasn't able to apply for wallet
                  money. total worthless app. prefer Blinkit or Swiggy Instamart
                  instead. If there was option to rate Negative would've given
                  negative stars to this app.",zepto,worst experience ever didnt even ask payment method directly assumed ill paying via qr time delivery delivery expected min waited min pack arrivealso wasnt able apply wallet money total worthless app prefer blinkit swiggy instamart instead option rate negative wouldve given negative star app,negative
1,22 December 2024,"Worst app ever , try some other app but never choose this ,
                  the orders always gets cancelled without even calling me , it
                  has happened to me for 2 times in a day if I contact customer
                  support, they also do not respond properly , don't waste your
                  money on this app",zepto,worst app ever try app never choose order always get cancelled without even calling happened time day contact customer support also respond properly dont waste money app,negative
5,5 December 2024,"Very useful app Now, I can get my essentials delivered in
                  minutes😍....plus the free cash that they provide can be
                  easily used to purchase the products!! Loved the overall
                  experience......the delivery, the packaging, the delivery
                  partner, everything was just perfect. Looking forward to buy
                  more!!",zepto,useful app get essential delivered minutesplus free cash provide easily used purchase product loved overall experiencethe delivery packaging delivery partner everything perfect looking forward buy,positive
1,8 December 2024,"I'd been somewhat satisfied with the service and the fast
                  delivery that zepto offered. But recently, the customer
                  service has become awful. The coffee is ordered is either only
                  half full, or is too bad in quality. Today, I ordered in bulk,
                  using the super-saver option that they have introduced and
                  guess who got scammed. There were items missing in the order,
                  and the customer support said that the items dispatched from
                  the warehouse were cumorrect so they cannot rectify anything.
                  What BS?",zepto,id somewhat satisfied service fast delivery zepto offered recently customer service become awful coffee ordered either half full bad quality today ordered bulk using supersaver option introduced guess got scammed item missing order customer support said item dispatched warehouse cumorrect rectify anything b,negative
1,18 November 2024,"This app is terrible. I placed an urgent order, only for it to
                  be cancelled with no explanation. I tried placing it again,
                  and it was cancelled once more. There's no way to directly
                  contact an executive for assistance. The whole experience has
                  been incredibly frustrating.",zepto,app terrible placed urgent order cancelled explanation tried placing cancelled there way directly contact executive assistance whole experience incredibly frustrating,negative
1,1 November 2024,"""My experience with Zepto has been really bad. I would rate
                  this app 1-star on Google Play. Refunds take way too long to
                  process, and orders get canceled randomly without any reason.
                  Then the amount goes into refund processing, and it takes me 5
                  days to get my money back. Sometimes, it even shows the order
                  as successfully delivered, but I never receive the product.
                  Total disappointment.""",zepto,experience zepto really bad would rate app star google play refund take way long process order get canceled randomly without reason amount go refund processing take day get money back sometimes even show order successfully delivered never receive product total disappointment,negative
1,12 October 2024,"Terrible Service - Wrong Item Received and No Return/Refund
                  Option! I ordered a specific item on the Zepto app, but to my
                  surprise, I received the wrong product. I immediately reached
                  out to their customer service, but I was shocked to find out
                  that they have no return, replacement, or refund policy in
                  place! It's frustrating to deal with such poor service when
                  they can't even correct their own mistakes. This experience
                  has been a waste of my time and money, and I won't be using
                  this app again.",zepto,terrible service wrong item received returnrefund option ordered specific item zepto app surprise received wrong product immediately reached customer service shocked find return replacement refund policy place frustrating deal poor service cant even correct mistake experience waste time money wont using app,negative
1,23 November 2024,"Zepto is doing new scam now a days. When I order online with
                  payment after 10mins they cancel it saying that out of stock.
                  And to order again. I thought may be some technical issue so I
                  ordered again same issue payment done. 2 times. And messege
                  show will get refund in 3-5 working days. What the hell is
                  this. If they can't refund immediate. They can add in our
                  wallet or any kind of coupon they can provide. Now I need to
                  wait 3-5 days for ice refund which I paid for 2 times",zepto,zepto new scam day order online payment min cancel saying stock order thought may technical issue ordered issue payment done time messege show get refund working day hell cant refund immediate add wallet kind coupon provide need wait day ice refund paid time,negative
1,23 October 2024,"Even with Zepto pass I am charged Rs 30 for delivery.
                  Apparently each time you need to choose whether you want
                  delivery fee or not. Who will want delivery fee?!? They are
                  counting on customers making a mistake when ordering in a
                  hurry. I have been using Zepto for over a year now as my first
                  choice app but noticing many such unethical practices in the
                  recent past. Therefore this rating. I am uninstalling as well.
                  Also they show a wrong delivery time. For 30 mins my order was
                  showing 6 mins away.",zepto,even zepto pas charged r delivery apparently time need choose whether want delivery fee want delivery fee counting customer making mistake ordering hurry using zepto year first choice app noticing many unethical practice recent past therefore rating uninstalling well also show wrong delivery time min order showing min away,negative
1,14 November 2024,"I received ₹75 as a bonus to use on the Zepto app, but when I
                  added additional funds to my wallet, I wasn't able to use that
                  balance while placing an order. It's extremely frustrating
                  that the money in my wallet be applied,but not reduced bill
                  change and even more disappointing is the lack of proper
                  customer support.After reaching out, I got no clear response
                  or resolution. This feels like a case of petty theft, as
                  they're taking your money but not letting you use it.
                  Absolutely poor service.",zepto,received bonus use zepto app added additional fund wallet wasnt able use balance placing order extremely frustrating money wallet appliedbut reduced bill change even disappointing lack proper customer supportafter reaching got clear response resolution feel like case petty theft theyre taking money letting use absolutely poor service,negative
